# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	2427
#@/user_id	MBP-C1-2017
na ge 	那個	c=17 d=1.1023 t=2427
na li 	哪裏	c=2 d=0.690734 t=2427
na li 	那裏	c=2 d=0.0422141 t=2427
na me 	那麼	c=3 d=0.154933 t=2209
na tian 	那天	c=1 d=1 t=998
na wan 	拿完	c=1 d=1 t=1442
na zhong 	那種	c=1 d=1 t=2408
nai 	乃	c=0 d=0.0311923 t=2427
nan ding 	男丁	c=1 d=1 t=1562
nan hai 	男孩	c=1 d=1 t=1566
nan shan 	南山	c=1 d=0.904837 t=2427
nan yi 	難以	c=1 d=1 t=1555
nao jin ji zhuan wan 	腦筋急轉彎	c=1 d=1 t=1940
ne 	呢	c=18 d=1.93281 t=2427
nei bu 	內部	c=0 d=0.1 t=1102
nei bu zhuan 	內部轉	c=1 d=1 t=1103
nei rong 	內容	c=2 d=0.88692 t=2427
neng 	能	c=1 d=0.211189 t=2427
ni 	你	c=26 d=2.32483 t=2427
ni ce 	你測	c=1 d=1 t=2427
ni men 	你們	c=10 d=0.840002 t=2427
nian 	年	c=1 d=1 t=1258
nian ye fan 	年夜飯	c=1 d=1 t=992
nong 	弄	c=1 d=1 t=2260
nv hai 	女孩	c=1 d=1 t=1564
nv hai zi 	女孩子	c=1 d=1 t=1552
o 	哦	c=9 d=0.775299 t=2427
pai lie 	排列	c=1 d=0.778801 t=2427
pai qi 	排期	c=2 d=0.932394 t=2427
pei zhi 	配製	c=3 d=0.713836 t=2427
peng lu 	彭璐	c=1 d=1.05735 t=2427
peng lu ping 	彭璐萍	c=1 d=0.970446 t=2427
pian le 	偏了	c=0 d=0.1 t=1600
pian yi 	便宜	c=1 d=1 t=2062
pin fan 	頻繁	c=2 d=1.0013 t=2145
ping 	萍	c=1 d=1.06217 t=2427
ping ban 	平板	c=0 d=0.1 t=975
ping ban zhi cheng 	平板支撐	c=1 d=1 t=976
ping bi 	屏蔽	c=1 d=1 t=2221
ping guo 	蘋果	c=1 d=1 t=1631
ping lun 	評論	c=1 d=0.0596059 t=2427
ping mu 	屏幕	c=1 d=1 t=1300
ping shi 	平時	c=1 d=1 t=1932
qi bu 	起步	c=1 d=0.302704 t=2427
qi guai 	奇怪	c=1 d=0.36054 t=2277
qi jian 	旗艦	c=1 d=1 t=1230
qi lou 	七樓	c=1 d=1 t=1780
qi shi 	其實	c=1 d=1 t=1439
qi ta 	其他	c=2 d=1.86936 t=907
qian 	錢	c=3 d=1.37136 t=2427
qian bi 	鉛筆	c=1 d=1 t=1742
qian ji tian 	前幾天	c=1 d=0.108609 t=2427
qian qian hou hou 	前前後後	c=1 d=1 t=2263
qiang le 	搶了	c=1 d=1 t=1154
qie huan 	切換	c=1 d=1 t=1270
qin kuai 	勤快	c=1 d=1 t=962
qing kuang 	情況	c=1 d=1 t=771
qing xu 	情緒	c=1 d=1 t=1553
qiu 	球	c=1 d=1 t=1280
qiu 	秋	c=2 d=1.99005 t=1283
qiu shi 	秋实	c=0 d=0.1 t=817
qu 	去	c=12 d=2.85547 t=2427
qu bie 	區別	c=2 d=1.21438 t=2367
qu le 	去了	c=1 d=0.895834 t=2427
qu na li 	去哪裏	c=1 d=1 t=1036
quan 	全	c=1 d=1 t=1855
quan jiao 	全角	c=2 d=1.94092 t=2427
quan mian 	全面	c=1 d=1 t=1959
quan ti 	全體	c=1 d=0.168638 t=2427
quan tian 	全天	c=1 d=0.169483 t=2427
quan xian 	權限	c=1 d=1 t=895
quan zhou 	泉州	c=1 d=1 t=1134
que dian 	缺點	c=1 d=0.20089 t=2427
que ren 	缺人	c=1 d=1 t=1097
que shi 	確實	c=7 d=0.45798 t=2427
ran hou 	然後	c=4 d=0.502559 t=2427
re 	熱	c=0 d=0.00430669 t=2427
ren 	人	c=4 d=0.715338 t=2427
ren fu yu shi 	人浮於事	c=1 d=1 t=1090
ru guo 	如果	c=1 d=1 t=857
ru guo 	辱國	c=1 d=0.213312 t=2427
ruan jian 	軟件	c=1 d=0.904837 t=2427
san yue 	三月	c=0 d=0.1 t=1050
san yue duo 	三月多	c=1 d=1 t=1051
san zhi 	三指	c=1 d=1 t=1519
sha 	啥	c=4 d=0.158591 t=2427
shan 	刪	c=1 d=1 t=1335
shan cheng 	山城	c=1 d=0.0608101 t=2427
shan chu 	刪除	c=1 d=0.627292 t=2243
shan e 	善惡	c=1 d=1 t=1603
shan le 	刪了	c=1 d=0.0539337 t=2427
shan liang 	善良	c=1 d=1 t=2081
shang 	上	c=2 d=1.73712 t=1936
shang ci 	上次	c=2 d=0.278037 t=2427
shang ci 	賞賜	c=1 d=0.276651 t=2427
shang hai 	上海	c=2 d=0.224249 t=2427
shang jin 	上進	c=1 d=1 t=933
shang men 	上門	c=1 d=1 t=1534
shang mian 	上面	c=1 d=1 t=1535
shang ping 	上屏	c=1 d=1 t=1271
shang wang 	上網	c=1 d=0.0550232 t=2427
shao 	燒	c=0 d=0.1 t=1237
she bei 	設備	c=1 d=0.271173 t=2427
she bu de 	捨不得	c=1 d=1 t=1542
she me 	什麼	c=14 d=1.04228 t=2427
she zhi 	設置	c=4 d=2.05018 t=2427
shei 	誰	c=3 d=0.118837 t=2427
shen du 	深度	c=0 d=0.1 t=1708
shen du tao lao 	深度套牢	c=1 d=1 t=1709
shen me de 	什麼的	c=1 d=0.0473589 t=2427
shen me guan xi 	什麼關係	c=1 d=1 t=1513
shen me shi hou 	什麼時候	c=1 d=0.367879 t=2427
shen me yi si 	什麼意思	c=3 d=1.61408 t=1317
shen zhen 	深圳	c=1 d=0.900325 t=2427
sheng le 	剩了	c=1 d=0.321422 t=2427
sheng shi 	省事	c=1 d=0.412714 t=2427
shi 	是	c=63 d=5.84558 t=2427
shi 	試	c=1 d=1.00129 t=1869
shi a 	是啊	c=5 d=2.08801 t=2360
shi ba 	是吧	c=10 d=0.655692 t=2427
shi bai 	失敗	c=0 d=0.1 t=1209
shi bu shi 	是不是	c=5 d=1.21725 t=2427
shi chang 	市場	c=1 d=1 t=1871
shi da 	十大	c=0 d=0.1 t=2182
shi da zui zhuang 	十大罪狀	c=1 d=1 t=2183
shi de 	似的	c=1 d=0.0507928 t=2427
shi guo 	試過	c=1 d=0.139457 t=2427
shi he 	適合	c=2 d=0.0415857 t=2427
shi hou 	時候	c=2 d=0.283744 t=2427
shi ji ge 	十幾個	c=1 d=1 t=1901
shi jian 	時間	c=3 d=1.49866 t=2088
shi jie 	世界	c=0 d=0.1 t=818
shi le 	試了	c=1 d=1 t=2002
shi le yi xia 	試了一下	c=2 d=1.05208 t=1591
shi nian hou 	十年後	c=1 d=1 t=1734
shi pei 	適配	c=1 d=1 t=1206
shi qing 	事情	c=2 d=0.181781 t=2427
shi shi 	試試	c=2 d=0.178028 t=2427
shi tu 	試圖	c=1 d=1 t=2114
shi wang 	失望	c=2 d=1.14086 t=1616
shi xiao 	失效	c=1 d=1 t=2427
shi ya 	是呀	c=22 d=1.40473 t=2427
shi yan 	實驗	c=1 d=0.913931 t=2427
shi yan shi 	實驗室	c=1 d=1 t=1637
shi you 	是有	c=1 d=1 t=1072
shou 	手	c=1 d=1 t=1570
shou 	收	c=1 d=1 t=1569
shou 	首	c=1 d=0.207008 t=2427
shou ji 	手機	c=1 d=1 t=1305
shou xie 	手寫	c=0 d=0.0843665 t=2427
shou yi 	受益	c=1 d=1 t=1977
shou zu kou 	手足口	c=1 d=1 t=1950
shu 	樹	c=1 d=1 t=1931
shu 	鼠	c=1 d=0.995012 t=2427
shu lie 	數列	c=1 d=1 t=1689
shu ru fa 	輸入法	c=3 d=0.771052 t=2427
shu xu guan 	鼠鬚管	c=3 d=1.14676 t=2427
shua 	刷	c=3 d=1.23796 t=2404
shua ti 	刷題	c=1 d=1 t=1422
shuang 	爽	c=1 d=0.0437178 t=2427
shun shou 	順手	c=1 d=1 t=1308
shuo 	說	c=8 d=0.287072 t=2427
shuo hua 	說話	c=1 d=1 t=1368
si da tian wang 	四大天王	c=1 d=1 t=1747
si ge 	四個	c=1 d=1 t=974
si zi qi 	四子棋	c=2 d=1.73438 t=2427
song 	送	c=2 d=0.27418 t=2427
suan 	算	c=1 d=1 t=1376
suan fa 	算髮	c=0 d=0.1 t=2415
suan fa ti 	算髮題	c=1 d=1 t=2416
sui 	歲	c=1 d=1 t=1259
sun yang 	孫楊	c=1 d=1 t=1740
ta 	他	c=19 d=2.48139 t=2427
ta 	她	c=1 d=1 t=1155
ta de 	它的	c=1 d=1 t=1648
ta men 	他們	c=6 d=2.78004 t=1964
ta men 	她們	c=1 d=1 t=1543
tai 	太	c=2 d=0.243509 t=2427
tai 	臺	c=0 d=0.1 t=1618
tai che le 	太扯了	c=1 d=1 t=2051
tai duo 	太多	c=2 d=0.279636 t=2427
tai feng kuang 	太瘋狂	c=1 d=1 t=1021
tai hao 	太好	c=1 d=0.0742736 t=2427
tai hen 	太狠	c=0 d=0.1 t=1759
tai hen le 	太狠了	c=2 d=1.06856 t=2296
tai jiu 	太久	c=1 d=1 t=2389
tai kuai 	太快	c=1 d=1 t=2378
tai nan 	太難	c=0 d=0.013068 t=2427
tai nan deng 	太難等	c=1 d=1 t=1174
tai nan le 	太難了	c=1 d=0.131336 t=2427
tai shi bai 	太失敗	c=1 d=1 t=1210
tai wan 	臺灣	c=1 d=0.458406 t=2427
tai xiang 	太想	c=0 d=0.1 t=1830
tai xin 	太新	c=1 d=1 t=1658
tai you 	太有	c=1 d=1 t=1870
tai you qian 	太有錢	c=1 d=1 t=1236
tan xin 	貪心	c=2 d=1.99501 t=1640
tao lao 	套牢	c=0 d=0.1 t=1708
tao lun 	討論	c=1 d=1 t=2275
te bie 	特別	c=1 d=1 t=805
te si la 	特斯拉	c=1 d=1 t=1031
ti 	題	c=1 d=0.193949 t=2415
ti dai 	替代	c=1 d=0.212248 t=2427
ti ku 	題庫	c=1 d=1 t=1906
tian 	天	c=2 d=1.91393 t=2321
tian liang 	天亮	c=1 d=1 t=1595
tian qi 	天氣	c=1 d=0.0420036 t=2427
tian tian 	天天	c=1 d=0.700496 t=1743
tian tian lian 	天天練	c=1 d=1 t=1744
tiao 	跳	c=1 d=1 t=2375
tiao cao 	跳槽	c=1 d=1 t=980
tiao jie 	調節	c=1 d=0.189191 t=2427
tiao zhan 	挑戰	c=1 d=1 t=1989
tiao zheng 	調整	c=1 d=0.19398 t=2427
tie gan 	鐵桿	c=0 d=0.1 t=1221
tie gan fen 	鐵桿粉	c=1 d=1 t=1222
ting 	挺	c=1 d=0.346456 t=2427
ting bu cuo 	挺不錯	c=1 d=1 t=1437
ting chong 	挺衝	c=1 d=0.390628 t=2427
ting da 	挺大	c=0 d=0.1 t=1481
ting da fa 	挺大發	c=1 d=1 t=1482
ting gui 	挺貴	c=1 d=1 t=2069
ting hao 	挺好	c=6 d=1.60573 t=2427
ting hao 	聽好	c=2 d=0.268178 t=2427
ting hao wan 	挺好玩	c=2 d=1.1979 t=1917
ting hen 	挺狠	c=1 d=1 t=1381
ting shuo 	聽說	c=3 d=0.613852 t=2427
tong guo 	通過	c=2 d=0.0780817 t=2427
tong hang ye 	同行業	c=1 d=1 t=971
tong huo peng zhang 	通貨膨脹	c=1 d=1 t=1393
tong shi 	同事	c=1 d=0.108067 t=2427
tou 	偷	c=1 d=1.09753 t=2164
tou bu dao 	偷不到	c=1 d=1 t=2160
tou da 	頭大	c=1 d=1 t=1853
tu shu guan 	圖書館	c=1 d=1 t=1618
tui jian 	推薦	c=1 d=0.909373 t=2427
tuo la ji 	拖拉機	c=1 d=0.0361528 t=2427
vpn 	VPN	c=1 d=0.0655462 t=2427
vpn ibeacon 	VPNiBeacon	c=1 d=0.40657 t=2427
wa 	哇	c=2 d=0.142274 t=2427
wa 	娃	c=1 d=1 t=1474
wa guang 	挖光	c=1 d=1 t=1121
wan 	玩	c=0 d=0.1 t=1592
wan er 	玩兒	c=1 d=1 t=1687
wan gu 	頑固	c=1 d=0.0513033 t=2427
wan le 	晚了	c=1 d=0.267135 t=2427
wan neng 	萬能	c=1 d=1 t=928
wan quan 	完全	c=1 d=0.606531 t=2427
wang luo 	網絡	c=1 d=0.0642483 t=2427
wang yan yi 	王延軼	c=1 d=1 t=1638
wei guang zheng 	偉光正	c=1 d=1 t=1597
wei hai 	危害	c=1 d=1 t=966
wei ruan 	微軟	c=1 d=1 t=929
wei shen me 	爲什麼	c=1 d=1 t=1333
wei xin 	微信	c=3 d=0.996374 t=2427
wei yi 	唯一	c=1 d=1 t=1561
wen dang 	文檔	c=1 d=0.0728029 t=2427
wen ti 	問題	c=1 d=0.597501 t=2427
wen wen 	問問	c=2 d=1.81058 t=2196
wen zhao 	文昭	c=2 d=0.495282 t=2427
wo 	我	c=64 d=5.73747 t=2427
wo men 	我們	c=7 d=0.583985 t=2427
wo men jia 	我們家	c=1 d=1 t=1576
wo ye shi 	我也是	c=1 d=1 t=1023
wo yi wei 	我以爲	c=1 d=1 t=1392
wu 	午	c=0 d=0.1 t=2021
wu bai 	五百	c=1 d=0.12493 t=2427
wu han 	武漢	c=2 d=2.08504 t=841
wu han fei yan 	武漢肺炎	c=7 d=1.20336 t=1629
wu xiao 	無效	c=1 d=1 t=790
wu yue 	五嶽	c=1 d=0.0385808 t=2427
wu yue 	五月	c=1 d=1 t=1178
xi guan 	習慣	c=1 d=0.216536 t=2427
xi hao 	喜好	c=1 d=0.612626 t=2427
xi huan 	喜歡	c=1 d=1 t=1968
xi jin ping 	習近平	c=1 d=0.985112 t=2427
xi tong 	系統	c=1 d=1 t=2266
xia dan 	下單	c=1 d=1 t=2338
xia de qu 	下得去	c=1 d=1 t=1568
xia mian 	下麪	c=1 d=0.540641 t=2427
xia ren 	嚇人	c=1 d=1 t=1583
xia yi bu 	下一步	c=1 d=1 t=2188
xia yi ge 	下一個	c=2 d=1.98012 t=2427
xia zai 	下載	c=3 d=0.0387742 t=2427
xian 	先	c=2 d=1.00117 t=2216
xian 	閒	c=2 d=1.00403 t=2214
xian shi 	顯示	c=2 d=0.995012 t=2427
xian shi qi 	顯示器	c=1 d=1 t=2054
xian zai 	現在	c=18 d=1.28987 t=2427
xiang 	想	c=1 d=1 t=2374
xiang fa 	想法	c=1 d=0.969358 t=1072
xiang guan 	相關	c=1 d=0.960789 t=2427
xiang jiao 	香蕉	c=1 d=1 t=1610
xiang qu 	想去	c=1 d=0.150318 t=2427
xiang shi 	像是	c=1 d=1 t=1214
xiang xiang 	想像	c=1 d=1 t=1991
xiang yao 	想要	c=0 d=0.1 t=1480
xiang yao ge 	想要個	c=1 d=1 t=1481
xiao 	小	c=0 d=0.0918512 t=2427
xiao chou 	小醜	c=1 d=1.06561 t=1262
xiao gao 	小高	c=0 d=0.1 t=990
xiao gao jie 	小高姐	c=1 d=1 t=991
xiao ge 	校歌	c=1 d=0.995012 t=2427
xiao guo 	效果	c=1 d=1.00876 t=2076
xiao hai 	小孩	c=1 d=1 t=822
xiao le 	小了	c=1 d=1 t=1070
xiao tou 	小偷	c=1 d=0.0471227 t=2427
xiao xi 	小西	c=1 d=1 t=1279
xiao yi 	效益	c=1 d=1 t=1407
xiao yi zi 	小姨子	c=1 d=1 t=2083
xie de 	寫的	c=2 d=0.0735345 t=2427
xie le 	寫了	c=1 d=0.546074 t=2427
xie xie 	謝謝	c=0 d=0.0941765 t=2427
xie xie fen xiang 	謝謝分享	c=1 d=0.946485 t=2427
xie zai 	寫在	c=1 d=1 t=1856
xin 	新	c=2 d=1.08828 t=2342
xin gong si 	新公司	c=1 d=1 t=2316
xin hao 	信號	c=1 d=1 t=996
xin wen 	新聞	c=0 d=0.00488012 t=2427
xin wen li 	新聞裏	c=1 d=0.0490458 t=2427
xing fu 	幸福	c=1 d=0.0443785 t=2427
xing fu 	性福	c=1 d=0.0441572 t=2427
xing qi wu 	星期五	c=1 d=0.16696 t=2427
xiu jue 	嗅覺	c=1 d=1 t=1872
xu 	許	c=0 d=0.1 t=1740
xu zhang lao 	許長老	c=1 d=1 t=1741
xuan 	選	c=1 d=0.99005 t=2427
xuan ze 	選擇	c=1 d=1 t=1011
xue sheng 	學生	c=1 d=0.860708 t=2427
xue xiao 	學校	c=1 d=0.918512 t=2427
xun su 	迅速	c=1 d=1 t=983
ya 	呀	c=8 d=1.33206 t=2427
ya 	鴨	c=0 d=0.0324652 t=2427
ya jia zi 	鴨架子	c=1 d=0.32628 t=2427
yan 	眼	c=0 d=0.0332871 t=2427
yan jian xia chui 	眼睑下垂	c=1 d=0.33454 t=2427
yan qi 	延期	c=1 d=1 t=2268
yang 	楊	c=1 d=1 t=1264
yang 	樣	c=0 d=0.1 t=1262
yang xiao chou 	樣小醜	c=1 d=1 t=1263
yao 	要	c=11 d=1.644 t=2427
yao gen 	要跟	c=1 d=1 t=1981
yao huan 	要換	c=1 d=1 t=994
yao yao wu qi 	遙遙無期	c=1 d=1 t=1039
ye 	也	c=20 d=4.39101 t=2427
ye bu 	也不	c=0 d=0.1 t=1830
ye bu tai xiang 	也不太想	c=1 d=1 t=1831
ye ting hao 	也聽好	c=1 d=0.29523 t=2427
ye yao 	也要	c=1 d=0.922835 t=1427
ye yao zou 	也要走	c=1 d=1 t=1428
yi 	一	c=0 d=0.1 t=2243
yi ban 	一班	c=1 d=0.0862936 t=2427
yi ban 	一般	c=6 d=0.868333 t=2427
yi bian 	一遍	c=0 d=0.1 t=2324
yi chang 	一長	c=1 d=1 t=1948
yi ci 	一次	c=0 d=0.1 t=1222
yi ci yi ci 	一次一次	c=1 d=1 t=1223
yi dian 	一點	c=1 d=1 t=1309
yi dian dian 	一點點	c=1 d=0.323033 t=2427
yi duan shi jian 	一段時間	c=1 d=1 t=808
yi fan 	疑犯	c=1 d=1 t=1268
yi ge 	一個	c=6 d=0.61346 t=2427
yi ji 	以及	c=2 d=1.94575 t=2427
yi jian 	一件	c=0 d=0.0852144 t=2427
yi jing 	已經	c=5 d=1.32447 t=2427
yi lang 	伊朗	c=1 d=0.0376283 t=2427
yi liang 	一輛	c=1 d=1 t=1030
yi nian nei 	一年內	c=1 d=1 t=1146
yi qian 	一千	c=1 d=1 t=1854
yi qian 	以前	c=7 d=0.737694 t=2427
yi qian duo hang 	以前多行	c=1 d=1 t=1850
yi qian kan dao guo 	以前看到過	c=1 d=0.341298 t=2427
yi qie 	一切	c=1 d=1 t=1953
yi qing 	疫情	c=3 d=1.14284 t=2395
yi qu 	疫區	c=2 d=1.5975 t=947
yi shan chu 	一刪除	c=1 d=1 t=2244
yi shang 	以上	c=1 d=0.282239 t=2427
yi si 	意思	c=2 d=1.02014 t=1748
yi tiao 	一條	c=1 d=1 t=2283
yi tong 	一通	c=1 d=1 t=2185
yi wei 	以爲	c=0 d=0.1 t=1391
yi xia 	一下	c=4 d=1.40099 t=2427
yi xia 	遺下	c=1 d=0.0531307 t=2427
yi xia wu 	一下午	c=1 d=1 t=2022
yi xian ai 	胰腺癌	c=1 d=1 t=2371
yi xie 	一些	c=1 d=1 t=778
yi xie 	一寫	c=2 d=0.548812 t=2427
yi yuan 	議員	c=1 d=1 t=2080
yi zhi 	一直	c=2 d=1.07465 t=2347
yin 	音	c=0 d=0.0960789 t=2427
yin cang 	隱藏	c=1 d=1 t=1803
yin wei 	因爲	c=5 d=0.0480747 t=2427
yin yue 	音樂	c=1 d=0.0614212 t=2427
ying dui zhi fa 	應對之法	c=1 d=0.0523397 t=2427
ying gai 	應該	c=17 d=2.79771 t=2427
ying te er 	英特爾	c=1 d=1 t=1634
ying wen 	英文	c=2 d=1.00421 t=2084
yong 	用	c=22 d=4.11591 t=2427
yong bu liao 	用不了	c=1 d=1 t=2224
yong bu shao 	用不少	c=1 d=1 t=1935
yong chu 	用處	c=1 d=0.355226 t=2427
yong dao 	用到	c=2 d=0.371577 t=2427
yong diao 	用掉	c=1 d=1 t=2358
yong guo 	用過	c=1 d=0.57695 t=2427
yong hu 	用戶	c=0 d=0.0786628 t=2427
yong hu ci dian 	用戶詞典	c=1 d=0.790571 t=2427
yong lai 	用來	c=1 d=1 t=1582
yong le 	用了	c=1 d=1 t=1655
you 	又	c=1 d=1 t=1127
you 	有	c=19 d=0.828125 t=2427
you dian 	有點	c=1 d=0.102632 t=2277
you dian qi guai 	有點奇怪	c=1 d=1 t=2278
you duan shi jian 	有段時間	c=1 d=0.242926 t=2427
you ge 	有個	c=2 d=0.199888 t=2427
you hui 	有會	c=1 d=0.873716 t=2427
you mei you 	有沒有	c=3 d=0.178412 t=2427
you qi shi 	尤其是	c=1 d=1 t=839
you qian 	有錢	c=0 d=0.1 t=1235
you ren 	誘人	c=1 d=0.10383 t=2427
you yao 	又要	c=1 d=1 t=2323
you yi dian 	有一點	c=1 d=0.124307 t=2427
you yi si 	有意思	c=1 d=0.143704 t=2427
you yi yi yuan 	友谊医院	c=1 d=1 t=1691
you yong 	有用	c=1 d=1 t=1829
you yu 	猶豫	c=1 d=1 t=2348
you zi 	柚子	c=3 d=2.65205 t=2427
yu dao 	遇到	c=4 d=0.265185 t=2427
yu ju 	語句	c=0 d=0.0985112 t=2427
yu ju liu 	語句流	c=2 d=1.98506 t=2427
yu le 	娛樂	c=1 d=1 t=1922
yu shi 	於是	c=1 d=1 t=1468
yuan dan 	元旦	c=1 d=0.0483156 t=2427
yuan lai 	原來	c=2 d=1.05105 t=1843
yuan sheng 	原生	c=2 d=0.200017 t=2427
yue 	越	c=2 d=2.08517 t=1976
yue duo 	越多	c=0 d=0.1 t=1966
yue duo yue 	越多越	c=1 d=1 t=1967
yue hei 	悅黑	c=1 d=0.932394 t=2427
yue lai yue shao 	越來越少	c=1 d=1 t=1012
yue tan 	約談	c=1 d=1 t=2103
yue yu 	越獄	c=3 d=1.82807 t=2427
yun dong 	運動	c=1 d=0.810584 t=2427
yun xing 	運行	c=1 d=1 t=2252
zai 	再	c=9 d=2.19172 t=2427
zai 	在	c=19 d=4.91538 t=2427
zai yong 	在用	c=1 d=1 t=1143
zan shi 	暫時	c=2 d=0.0963276 t=2427
zao nie 	造孽	c=4 d=1.82261 t=2171
zao shang 	早上	c=1 d=1 t=1778
zen me 	怎麼	c=1 d=0.140156 t=2427
zen me la 	怎麼啦	c=1 d=1 t=1623
zen me nong 	怎麼弄	c=1 d=1 t=1770
zen me yang 	怎麼樣	c=6 d=0.224487 t=2427
zhang 	漲	c=1 d=1.00253 t=1862
zhang da 	長大	c=1 d=1 t=1544
zhang feng le 	漲瘋了	c=1 d=1 t=1128
zhang gong zi 	漲工資	c=2 d=1.7788 t=1425
zhang hao 	帳號	c=1 d=1 t=2124
zhang hu 	賬戶	c=1 d=1 t=2228
zhang lao 	長老	c=0 d=0.1 t=1740
zhao 	找	c=2 d=0.670144 t=2427
zhao chu lai 	找出來	c=1 d=1 t=1809
zhao gong zuo 	找工作	c=1 d=1 t=2137
zhao ren 	招人	c=1 d=1 t=1101
zhao zhao 	找找	c=1 d=1 t=1185
zhe 	着	c=1 d=1 t=1667
zhe 	這	c=5 d=0.434152 t=2427
zhe ge 	這個	c=20 d=3.50616 t=2427
zhe ge dong xi 	這個東西	c=1 d=1 t=2068
zhe ge xiang fa 	這個想法	c=1 d=1 t=1073
zhe ji nian 	這幾年	c=1 d=1 t=1251
zhe li 	這裏	c=4 d=0.0602982 t=2427
zhe li mian 	這裏面	c=1 d=0.19593 t=2427
zhe me 	這麼	c=0 d=0.0148675 t=2427
zhe me duo 	這麼多	c=1 d=1 t=1863
zhe me hao 	這麼好	c=0 d=0.1 t=1810
zhe me hao de 	這麼好的	c=1 d=1 t=1811
zhe me hen 	這麼狠	c=1 d=1 t=1278
zhe me jin zhang 	這麼緊張	c=1 d=1 t=827
zhe me jiu 	這麼久	c=1 d=1 t=1441
zhe me kuai 	這麼快	c=1 d=1 t=2042
zhe me re 	這麼熱	c=1 d=0.0432828 t=2427
zhe shi 	這是	c=1 d=1 t=1129
zhe xie 	這些	c=1 d=1 t=784
zhe yang 	這樣	c=1 d=1.00623 t=1972
zhe yang ya 	這樣呀	c=8 d=4.03789 t=1985
zhe yi 	這一	c=0 d=0.1 t=2367
zhe yi dai 	這一代	c=1 d=1 t=2368
zhe zhong 	這種	c=3 d=2.36801 t=2129
zhen di 	真諦	c=0 d=0.00381969 t=2427
zhen jiu 	鍼灸	c=3 d=1.01371 t=2427
zhen ren 	真人	c=0 d=0.0843665 t=2427
zhen ren shou xie 	真人手寫	c=1 d=0.847894 t=2427
zhen shi 	真是	c=1 d=1 t=1541
zheng chang 	正常	c=2 d=1.69768 t=2026
zheng fu 	政府	c=2 d=0.822835 t=2427
zheng ge 	整個	c=2 d=1.03652 t=1599
zheng yong 	徵用	c=1 d=1 t=1497
zheng zhuang 	症狀	c=1 d=1 t=965
zhi cheng 	支撐	c=0 d=0.1 t=975
zhi chi 	支持	c=2 d=1.86936 t=1677
zhi dao 	直到	c=0 d=0.1 t=818
zhi dao 	知道	c=1 d=1 t=2152
zhi dao shi jie de mo liao 	直到世界的末了	c=1 d=1 t=819
zhi hou 	之後	c=2 d=0.913931 t=2427
zhi jian 	之間	c=1 d=0.484325 t=2427
zhi jie 	直接	c=3 d=0.301194 t=2427
zhi lei 	之類	c=0 d=0.1 t=787
zhi lei de 	之類的	c=1 d=1 t=788
zhi neng 	只能	c=4 d=0.879281 t=2427
zhi neng yong 	只能用	c=1 d=1 t=2169
zhi qian 	之前	c=1 d=0.628135 t=2427
zhi shi 	只是	c=3 d=2.37009 t=2393
zhi shi 	知識	c=1 d=1 t=2233
zhi yao 	只要	c=2 d=0.628154 t=2427
zhi yao 	製藥	c=1 d=0.0668703 t=2427
zhi yong 	只用	c=1 d=1 t=1287
zhi you 	之憂	c=1 d=0.0665368 t=2427
zhi you 	只有	c=2 d=1.16284 t=1421
zhong 	重	c=1 d=1 t=1975
zhong guo 	中國	c=3 d=0.0381969 t=2427
zhong wen 	中文	c=3 d=0.891366 t=2427
zhong wu 	中午	c=1 d=0.310367 t=2427
zhong yi yao 	中醫藥	c=1 d=1 t=1390
zhu yao 	主要	c=2 d=0.557106 t=2427
zhu yao 	豬腰	c=1 d=0.554327 t=2427
zhuan 	轉	c=0 d=0.1 t=1102
zhuang 	裝	c=2 d=0.0858632 t=2427
zhuang le 	裝了	c=1 d=1 t=1065
zhui xiong 	追兇	c=1 d=1 t=1269
zhun bei 	準備	c=1 d=1 t=2370
zhun bei hao 	準備好	c=0 d=0.1 t=2381
zhun bei hao ne 	準備好呢	c=1 d=1 t=2382
zhuo mo 	捉摸	c=1 d=1 t=1556
zi 	字	c=2 d=1.87883 t=2427
zi dai 	自帶	c=2 d=0.177404 t=2427
zi dian 	字典	c=1 d=1 t=1509
zi ding yi 	自定義	c=1 d=1 t=779
zi dong 	自動	c=1 d=1 t=1346
zi fu 	字符	c=1 d=0.0397558 t=2427
zi ji 	字跡	c=1 d=0.0572688 t=2427
zi ji 	自己	c=4 d=0.473794 t=2427
zi jia 	自家	c=1 d=1 t=1233
zi mu 	子母	c=1 d=0.157237 t=2427
zi mu 	字母	c=2 d=0.392485 t=2427
zi ti 	字體	c=1 d=1.14016 t=2427
zi ti bao 	字體包	c=1 d=0.980199 t=2427
zong tong 	總統	c=1 d=0.0378169 t=2427
zou 	走	c=4 d=0.256661 t=2427
zou qi 	走起	c=1 d=0.247833 t=2427
zui 	最	c=1 d=1 t=961
zui di 	最低	c=3 d=1.23948 t=2148
zui hao 	最好	c=1 d=1 t=1186
zui hou 	最後	c=0 d=0.1 t=1129
zui hou de 	最後的	c=1 d=1 t=1130
zui jin 	最近	c=2 d=1.71534 t=1082
zui ju 	最具	c=1 d=1 t=1014
zui zhuang 	罪狀	c=2 d=1.48533 t=2284
zuo 	做	c=5 d=0.937264 t=2427
zuo e 	作惡	c=0 d=0.1 t=1239
